,src_bytes,service,diff_srv_rate,flag,dst_bytes,dst_host_diff_srv_rate,count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_serror_rate,label
3459,0,netbios_ns,0.05,S0,0,0.07,262,10,0.04,1.0,dos
3460,1339,ftp_data,0.0,SF,0,0.02,2,71,0.28,0.0,normal
3461,0,login,0.07,S0,0,0.08,113,15,0.06,1.0,dos
3462,862,smtp,0.0,SF,331,0.04,1,73,0.44,0.01,normal
3463,383,ftp_data,0.67,SF,0,0.67,3,99,0.5,0.0,normal
3464,297,http,0.0,SF,1688,0.0,4,255,1.0,0.0,normal
3465,0,private,0.0,RSTR,0,0.29,1,1,0.01,0.0,probe
3466,0,domain,0.05,S0,0,0.05,232,22,0.09,1.0,dos
3467,224,http,0.0,SF,260,0.0,14,64,1.0,0.0,normal
3468,1201,smtp,0.0,SF,330,0.02,1,201,0.74,0.0,normal
3469,0,private,1.0,REJ,0,0.97,238,1,0.0,0.1,probe
3470,0,pop_2,0.06,S0,0,0.08,241,7,0.03,1.0,dos
3471,0,sunrpc,1.0,S0,0,0.08,2,1,0.0,1.0,dos
3472,0,netbios_ssn,0.08,S0,0,0.07,142,2,0.01,1.0,dos
3473,221,http,0.0,SF,943,0.0,19,255,1.0,0.0,normal
3474,322,http,0.0,SF,9457,0.0,19,255,1.0,0.0,normal
3475,0,link,0.05,S0,0,0.05,205,12,0.05,1.0,dos
3476,637,smtp,0.0,SF,329,0.01,1,247,0.97,0.0,normal
3477,0,private,0.18,S0,0,0.07,11,12,0.05,1.0,dos
3478,0,http_443,0.06,S0,0,0.07,239,6,0.02,1.0,dos
3479,0,discard,0.07,S0,0,0.08,192,11,0.04,1.0,dos
3480,0,http,0.11,S0,0,0.02,38,63,0.25,1.0,dos
3481,307,http,0.0,SF,9185,0.0,8,255,1.0,0.01,normal
3482,286,http,0.0,SF,8188,0.0,1,202,1.0,0.0,normal
3483,0,supdup,0.06,S0,0,0.07,276,16,0.06,1.0,dos
3484,18,eco_i,0.0,SF,0,0.0,1,202,1.0,0.0,probe
3485,1,private,0.08,SF,0,0.22,24,25,0.1,0.0,probe
3486,1,other,0.0,RSTR,0,0.68,2,2,0.01,0.0,probe
3487,146,other,0.0,SF,105,0.63,1,1,0.0,0.0,normal
3488,0,private,0.05,S0,0,0.07,289,25,0.1,1.0,dos
3489,222,http,0.0,SF,4675,0.0,11,255,1.0,0.01,normal
3490,0,private,0.07,S0,0,0.06,193,12,0.05,1.0,dos
3491,147,other,0.0,SF,105,0.65,1,1,0.0,0.0,normal
3492,0,telnet,0.06,S0,0,0.05,65,6,0.02,1.0,dos
3493,219,http,0.0,SF,1177,0.0,2,255,1.0,0.0,normal
3494,0,whois,0.06,REJ,0,0.06,251,20,0.08,0.0,dos
3495,45,domain_u,0.01,SF,67,0.01,236,247,0.97,0.0,normal
3496,229,http,0.0,SF,12598,0.0,6,255,1.0,0.0,normal
3497,146,other,0.0,SF,105,0.64,1,2,0.01,0.0,normal
3498,0,http,0.0,REJ,0,0.0,1,251,1.0,0.0,normal
3499,196,http,0.0,SF,14123,0.0,8,255,1.0,0.0,normal
3500,45,domain_u,0.0,SF,128,0.01,74,254,1.0,0.0,normal
3501,146,other,0.0,SF,105,0.72,1,1,0.01,0.0,normal
3502,240,http,0.0,SF,724,0.0,6,255,1.0,0.0,normal
3503,0,netstat,0.06,S0,0,0.08,274,4,0.02,1.0,dos
3504,0,private,0.0,RSTR,0,0.23,1,1,0.01,0.0,probe
3505,0,private,0.07,S0,0,0.08,109,11,0.04,1.0,dos
3506,0,gopher,0.07,S0,0,0.07,233,9,0.04,1.0,dos
3507,215,http,0.0,SF,2664,0.0,1,255,1.0,0.0,normal
3508,0,nntp,0.06,S0,0,0.07,236,17,0.07,1.0,dos
3509,0,ftp,0.06,S0,0,0.07,247,5,0.02,1.0,dos
3510,146,other,0.5,SF,105,0.64,4,2,0.01,0.0,normal
3511,266,http,0.0,SF,2535,0.0,28,255,1.0,0.0,normal
3512,0,netbios_dgm,0.06,S0,0,0.07,267,16,0.06,1.0,dos
3513,0,finger,0.13,S0,0,0.06,30,8,0.03,1.0,dos
3514,71,ftp_data,0.0,SF,0,1.0,1,2,0.01,0.99,normal
3515,0,private,0.52,RSTR,0,0.52,323,2,0.01,0.0,probe
3516,10,auth,0.0,SF,38,0.03,1,7,0.05,0.0,normal
3517,0,csnet_ns,0.07,S0,0,0.07,243,4,0.02,1.0,dos
3518,230,http,0.0,SF,3662,0.0,1,255,1.0,0.0,normal
3519,0,private,0.05,S0,0,0.07,297,3,0.01,1.0,dos
3520,1362,smtp,0.0,SF,327,0.08,1,25,0.49,0.0,normal
3521,0,gopher,0.07,S0,0,0.08,247,1,0.0,1.0,dos
3522,44,domain_u,0.0,SF,128,0.01,2,254,1.0,0.0,normal
3523,8,eco_i,0.0,SF,0,0.0,1,36,1.0,0.0,probe
3524,358,http,0.0,SF,3781,0.0,4,255,1.0,0.0,normal
3525,0,private,0.06,S0,0,0.07,115,5,0.02,1.0,dos
3526,0,domain,0.06,REJ,0,0.07,275,9,0.04,0.0,dos
3527,220,http,0.0,SF,715,0.0,13,228,1.0,0.0,normal
3528,318,http,0.0,SF,8230,0.0,1,255,1.0,0.0,normal
3529,159,http,0.0,SF,347,0.0,8,255,1.0,0.0,normal
3530,8,eco_i,0.0,SF,0,0.0,1,39,1.0,0.0,probe
3531,0,private,0.06,S0,0,0.06,142,28,0.11,1.0,dos
3532,1,other,0.0,RSTR,0,0.73,2,2,0.01,0.0,probe
3533,1307,smtp,0.0,SF,331,0.02,1,173,0.79,0.0,normal
3534,45,domain_u,0.0,SF,87,0.0,188,255,1.0,0.0,normal
3535,222,http,0.0,SF,1447,0.0,4,255,1.0,0.0,normal
3536,0,private,0.06,S0,0,0.07,141,2,0.01,1.0,dos
3537,0,private,0.07,S0,0,0.07,209,11,0.04,1.0,dos
3538,8,eco_i,0.0,SF,0,0.0,1,98,1.0,0.0,probe
3539,341,http,0.0,SF,5468,0.0,13,255,1.0,0.0,normal
3540,0,http,0.0,S0,0,0.0,2,255,1.0,0.08,normal
3541,44,domain_u,0.0,SF,44,0.0,201,255,1.0,0.0,normal
3542,0,exec,0.06,RSTO,0,0.07,140,20,0.08,0.0,dos
3543,327,http,0.0,SF,1047,0.0,6,255,1.0,0.0,normal
3544,0,private,0.06,S0,0,0.08,110,2,0.01,1.0,dos
3545,367,http,0.0,SF,3008,0.0,5,255,1.0,0.0,normal
3546,1,private,0.13,SF,0,0.94,15,12,0.05,0.03,probe
3547,217,http,0.0,SF,1850,0.0,9,255,1.0,0.0,normal
3548,0,echo,0.06,S0,0,0.07,288,20,0.08,1.0,dos
3549,0,iso_tsap,0.06,S0,0,0.07,252,11,0.04,1.0,dos
3550,0,finger,0.0,S0,0,0.05,14,20,0.19,1.0,dos
3551,1643,smtp,0.0,SF,334,0.03,1,149,0.56,0.0,normal
3552,225,http,0.0,SF,36985,0.0,6,255,1.0,0.0,normal
3553,44,domain_u,0.0,SF,70,0.01,25,214,0.84,0.0,normal
3554,1,other,0.0,RSTR,0,0.74,2,2,0.01,0.0,probe
3555,251,http,0.0,SF,4014,0.0,7,255,1.0,0.0,normal
3556,8,eco_i,0.0,SF,0,0.0,1,139,1.0,0.0,probe
3557,0,systat,0.07,S0,0,0.08,232,8,0.03,1.0,dos
3558,251,http,0.0,SF,352,0.0,11,255,1.0,0.0,normal
3559,0,nnsp,0.06,S0,0,0.07,131,15,0.06,1.0,dos
3560,0,private,0.06,S0,0,0.05,126,35,0.14,1.0,dos
3561,1,other,0.0,RSTR,0,0.68,2,2,0.01,0.0,probe
3562,0,private,0.06,S0,0,0.07,277,1,0.0,1.0,dos
3563,8,eco_i,0.0,SF,0,0.0,1,150,1.0,0.0,probe
3564,0,private,0.07,S0,0,0.07,185,4,0.02,1.0,dos
3565,0,name,0.06,S0,0,0.09,202,20,0.08,1.0,dos
3566,320,http,0.0,SF,2280,0.0,23,255,1.0,0.01,normal
3567,44,domain_u,0.0,SF,80,0.01,75,247,0.97,0.0,normal
3568,227,http,0.0,SF,486,0.0,18,255,1.0,0.0,normal
3569,1032,ecr_i,0.0,SF,0,0.02,511,191,0.75,0.0,dos
3570,0,private,0.06,S0,0,0.06,103,13,0.05,1.0,dos
3571,0,ctf,0.08,S0,0,0.13,105,3,0.07,1.0,dos
3572,0,private,0.06,S0,0,0.06,241,11,0.04,1.0,dos
3573,0,uucp,0.06,S0,0,0.06,137,11,0.04,1.0,dos
3574,105,private,0.0,SF,147,0.01,1,175,0.99,0.0,normal
3575,295,http,0.0,SF,2563,0.0,29,255,1.0,0.0,normal
3576,5929,ftp_data,0.0,SF,0,0.04,9,54,0.71,0.0,normal
3577,0,kshell,0.07,REJ,0,0.07,127,2,0.01,0.0,dos
3578,323,http,0.0,SF,270,0.01,3,242,0.95,0.0,normal
3579,242,http,0.0,SF,3008,0.0,5,255,1.0,0.0,normal
3580,42,domain_u,0.0,SF,42,0.01,7,230,0.9,0.0,normal
3581,210,http,0.0,SF,2322,0.0,7,255,1.0,0.0,normal
3582,0,private,0.06,S0,0,0.09,192,6,0.02,1.0,dos
3583,0,exec,0.05,S0,0,0.05,146,21,0.08,1.0,dos
3584,28,private,0.0,SF,0,0.05,6,6,0.03,0.02,dos
3585,41,domain_u,0.0,SF,41,0.0,118,255,1.0,0.0,normal
3586,0,nnsp,0.07,S0,0,0.06,106,1,0.0,1.0,dos
3587,345,http,0.0,SF,545,0.0,9,255,1.0,0.0,normal
3588,201,http,0.0,SF,24716,0.0,2,255,1.0,0.0,normal
3589,0,other,1.0,REJ,0,1.0,510,1,0.0,0.19,probe
3590,0,telnet,0.11,S0,0,0.02,38,64,0.25,1.0,dos
3591,11070,smtp,0.0,SF,922,0.01,1,13,0.05,0.0,normal
3592,20,eco_i,0.0,SF,0,0.06,1,2,0.02,0.0,probe
3593,0,discard,0.07,RSTO,0,0.07,236,9,0.04,0.0,dos
3594,0,private,0.06,S0,0,0.07,127,20,0.08,1.0,dos
3595,209,http,0.0,SF,1863,0.0,11,255,1.0,0.0,normal
3596,8,finger,0.0,SF,147,0.02,1,40,0.16,0.53,normal
3597,7422,ftp_data,0.0,SF,0,0.04,9,97,0.58,0.01,normal
3598,17,ftp_data,0.0,SF,0,0.03,1,109,0.81,0.0,normal
3599,1470,ftp_data,0.0,SF,0,0.0,9,80,1.0,0.0,normal
3600,43,domain_u,0.0,SF,149,0.01,77,254,1.0,0.0,normal
3601,737,smtp,0.0,SF,334,0.04,1,86,0.53,0.01,normal
3602,1,private,0.0,RSTR,0,0.5,2,2,0.01,0.0,probe
3603,0,private,0.07,S0,0,0.07,117,6,0.02,1.0,dos
3604,2292,smtp,0.0,SF,329,0.02,1,192,0.75,0.0,normal
3605,54540,http,0.0,SF,8314,0.0,4,255,1.0,0.0,dos
3606,230,http,0.0,SF,324,0.0,34,255,1.0,0.0,normal
3607,584,telnet,0.0,SF,19887,0.62,1,13,0.05,0.62,normal
3608,0,vmnet,0.04,S0,0,0.05,289,18,0.07,1.0,dos
3609,252,ftp_data,0.0,SF,0,0.5,2,56,0.75,0.0,normal
3610,306,http,0.0,SF,784,0.0,34,242,1.0,0.0,normal
3611,1491,ftp,0.0,SF,4152,0.03,1,51,0.2,0.0,normal
3612,0,private,0.06,S0,0,0.07,235,16,0.06,1.0,dos
3613,1,private,0.11,SF,4,0.7,28,11,0.04,0.16,probe
3614,273,http,0.0,SF,5011,0.0,8,255,1.0,0.0,normal
3615,0,http,0.0,REJ,0,0.0,1,250,1.0,0.0,normal
3616,334,ftp_data,0.0,SF,0,0.0,2,25,1.0,0.0,r2l
3617,0,ldap,0.06,S0,0,0.07,100,19,0.07,1.0,dos
3618,0,http,0.0,REJ,0,0.0,2,255,1.0,0.0,normal
3619,225,http,0.0,SF,1972,0.0,5,255,1.0,0.0,normal
3620,220,http,0.0,SF,337,0.0,6,255,1.0,0.0,normal
3621,200,http,0.0,SF,755,0.0,1,255,1.0,0.0,normal
3622,0,exec,0.07,S0,0,0.06,94,11,0.04,1.0,dos
3623,2194619,ftp_data,0.0,SF,0,0.02,2,50,0.19,0.0,normal
3624,1129,smtp,0.0,SF,327,0.0,1,138,1.0,0.0,normal
3625,661,smtp,0.0,SF,397,0.4,1,129,0.8,0.0,normal
3626,145,other,0.5,SF,105,0.62,4,3,0.02,0.0,normal
3627,46,domain_u,0.0,SF,136,0.0,111,255,1.0,0.0,normal
3628,0,finger,0.07,S0,0,0.07,203,15,0.06,1.0,dos
3629,0,private,1.0,REJ,0,0.55,2,1,0.0,0.02,probe
3630,0,http,0.0,SF,13246,0.0,6,255,1.0,0.17,normal
3631,1323,smtp,0.0,SF,332,0.02,1,151,0.62,0.0,normal
3632,0,finger,0.05,S0,0,0.05,257,24,0.09,1.0,dos
3633,0,ldap,0.06,S0,0,0.06,134,5,0.02,1.0,dos
3634,640,smtp,0.0,SF,340,0.02,1,151,0.59,0.0,normal
3635,0,klogin,0.0,RSTR,0,1.0,1,1,0.0,0.0,probe
3636,317,http,0.0,SF,515,0.0,3,255,1.0,0.0,normal
3637,28,private,0.05,SF,0,0.02,39,38,0.15,0.0,dos
3638,1109,ftp_data,0.0,SF,0,0.02,1,39,0.12,0.0,normal
3639,45,domain_u,0.01,SF,126,0.02,192,48,0.59,0.0,normal
3640,0,telnet,0.06,S0,0,0.07,249,18,0.07,1.0,dos
3641,0,exec,0.06,S0,0,0.05,140,4,0.02,1.0,dos
3642,221,http,0.0,SF,342,0.0,22,255,1.0,0.0,normal
3643,0,http,0.0,S0,0,0.07,7,7,0.03,1.0,dos
3644,1032,ecr_i,0.0,SF,0,0.17,511,154,0.6,0.0,dos
3645,3270,smtp,0.0,SF,332,0.19,1,152,0.62,0.0,normal
3646,768,ftp_data,0.0,SF,0,0.03,7,155,0.61,0.0,normal
3647,520,ecr_i,0.0,SF,0,0.0,482,107,1.0,0.0,dos
3648,44,domain_u,0.0,SF,133,0.01,74,232,0.91,0.0,normal
3649,215,http,0.0,SF,597,0.0,10,255,1.0,0.0,normal
3650,1,private,0.0,RSTR,0,0.73,2,2,0.01,0.0,probe
3651,0,uucp,0.06,RSTO,0,0.07,128,8,0.03,0.0,dos
3652,0,discard,0.06,S0,0,0.07,225,18,0.07,1.0,dos
3653,1203,smtp,0.0,SF,405,0.0,1,174,1.0,0.0,normal
3654,0,ctf,0.06,REJ,0,0.07,275,14,0.05,0.0,dos
3655,0,systat,0.06,S0,0,0.07,254,20,0.08,1.0,dos
3656,42,domain_u,0.0,SF,138,0.02,71,206,0.81,0.0,normal
3657,275,http,0.0,SF,604,0.0,1,255,1.0,0.09,normal
3658,0,netbios_dgm,0.05,S0,0,0.05,107,19,0.07,1.0,dos
3659,346,http,0.0,SF,1182,0.0,11,255,1.0,0.0,normal
3660,0,telnet,0.0,S0,0,0.19,1,3,0.14,0.1,normal
3661,0,private,1.0,REJ,0,0.13,2,1,0.0,0.0,probe
3662,43,domain_u,0.0,SF,85,0.0,166,255,1.0,0.0,normal
3663,12,ftp_data,0.0,SF,0,0.06,2,21,0.19,0.0,normal
3664,159,http,0.0,SF,1960,0.0,2,255,1.0,0.0,normal
3665,59,ftp_data,0.0,SF,0,0.02,24,149,0.58,0.0,normal
3666,0,efs,0.06,S0,0,0.07,145,2,0.01,1.0,dos
3667,3775,other,0.38,SF,0,0.05,21,1,0.0,0.02,normal
3668,243,http,0.0,SF,2595,0.0,1,255,1.0,0.03,normal
3669,326,http,0.0,SF,2238,0.0,5,255,1.0,0.05,normal
3670,300,http,0.0,SF,891,0.0,9,255,1.0,0.0,normal
3671,303,http,0.0,SF,1130,0.0,4,255,1.0,0.0,normal
3672,0,nnsp,0.06,S0,0,0.07,116,20,0.08,1.0,dos
3673,170,http,0.0,SF,24161,0.0,5,255,1.0,0.0,normal
3674,0,private,0.07,S0,0,0.06,121,15,0.06,1.0,dos
3675,0,supdup,0.09,S0,0,0.08,99,1,0.0,1.0,dos
3676,45,domain_u,0.0,SF,124,0.01,68,254,1.0,0.0,normal
3677,45,domain_u,0.0,SF,75,0.0,209,255,1.0,0.0,normal
3678,301,http,0.0,SF,17844,0.0,12,119,1.0,0.0,normal
3679,220,http,0.0,SF,2553,0.0,8,255,1.0,0.0,normal
3680,0,private,0.05,S0,0,0.07,112,2,0.01,1.0,dos
3681,1,other,0.0,RSTR,0,0.74,2,2,0.01,0.0,probe
3682,0,private,0.16,S0,0,0.09,38,2,0.01,1.0,dos
3683,1436,smtp,0.0,SF,419,0.02,1,137,0.61,0.0,normal
3684,172,ftp_data,0.0,SF,0,0.03,13,64,0.17,0.0,normal
3685,205,http,0.0,SF,1600,0.0,11,255,1.0,0.0,normal
3686,5133876,ftp_data,0.0,SF,0,0.18,1,43,0.91,0.0,r2l
3687,230,http,0.0,SF,1718,0.0,5,255,1.0,0.0,normal
3688,346,http,0.0,SF,3477,0.0,8,255,1.0,0.0,normal
3689,307,http,0.0,SF,1212,0.0,10,255,1.0,0.0,normal
3690,3468,ftp_data,0.0,SF,0,0.02,23,99,0.62,0.0,normal
3691,859,smtp,0.0,SF,404,0.04,1,190,0.87,0.0,normal
3692,181,urp_i,0.33,SF,0,0.01,6,29,0.11,0.0,normal
3693,1006,smtp,0.0,SF,364,0.03,1,181,0.67,0.01,normal
3694,0,Z39_50,0.06,S0,0,0.08,203,8,0.03,1.0,dos
3695,0,private,0.06,S0,0,0.06,127,9,0.04,1.0,dos
3696,9198,ftp_data,0.0,SF,0,0.04,7,43,0.33,0.0,normal
3697,0,private,0.07,S0,0,0.07,163,20,0.08,1.0,dos
3698,235,http,0.0,SF,3222,0.01,2,251,0.98,0.0,normal
3699,242,ftp,0.0,SF,773,0.22,1,3,0.33,0.0,normal
3700,29,domain_u,0.0,SF,0,0.03,1,29,0.12,0.0,normal
3701,54540,http,0.0,SF,8314,0.0,2,115,1.0,0.0,dos
3702,46,domain_u,0.0,SF,71,0.0,153,255,1.0,0.0,normal
3703,231,http,0.0,SF,2301,0.0,2,255,1.0,0.0,normal
3704,1,private,0.15,SF,0,0.52,20,4,0.02,0.16,probe
3705,8,eco_i,0.0,SF,0,0.0,1,20,1.0,0.0,probe
3706,5891,ftp_data,0.0,SF,0,0.03,15,74,0.3,0.02,normal
3707,38,pop_3,0.67,SF,130,0.05,3,7,0.04,0.01,normal
3708,0,time,0.06,RSTO,0,0.08,127,12,0.05,0.0,dos
3709,0,private,0.06,S0,0,0.05,278,18,0.07,1.0,dos
3710,293,http,0.0,SF,253,0.0,17,255,1.0,0.0,normal
3711,0,private,0.06,S0,0,0.06,107,19,0.07,1.0,dos
3712,1499,ftp,0.0,SF,4152,0.01,1,42,0.16,0.0,normal
3713,0,private,0.05,S0,0,0.08,110,10,0.04,1.0,dos
3714,0,hostnames,0.07,REJ,0,0.08,199,1,0.0,0.0,dos
3715,127,telnet,0.0,SF,4015,0.09,1,3,0.13,0.04,normal
3716,8,finger,1.0,SF,137,0.02,2,9,0.04,0.0,normal
3717,9,ftp_data,0.0,SF,0,0.07,2,91,0.37,0.0,normal
3718,216,http,0.0,SF,458,0.0,13,255,1.0,0.0,normal
3719,370,http,0.0,SF,468,0.0,14,255,1.0,0.0,normal
3720,322,http,0.0,SF,1718,0.0,7,255,1.0,0.0,normal
3721,325,http,0.0,SF,395,0.0,11,255,1.0,0.0,normal
3722,8,eco_i,0.0,SF,0,0.0,1,100,1.0,0.0,probe
3723,28,private,0.0,SF,0,0.03,77,77,0.52,0.0,dos
3724,0,private,0.07,S0,0,0.11,130,2,0.03,1.0,dos
3725,0,private,0.07,S0,0,0.07,173,16,0.06,1.0,dos
3726,307,http,0.0,SF,20526,0.0,5,255,1.0,0.0,normal
3727,0,whois,0.06,REJ,0,0.07,290,16,0.06,0.0,dos
3728,854,ftp_data,0.0,SF,0,0.07,2,103,0.37,0.01,normal
3729,314,http,0.0,SF,2628,0.0,11,255,1.0,0.0,normal
3730,325,http,0.0,SF,1433,0.0,7,215,1.0,0.0,normal
3731,226,http,0.0,SF,1484,0.0,12,255,1.0,0.0,normal
3732,0,private,0.07,S0,0,0.06,147,14,0.05,1.0,dos
3733,172,ftp_data,0.0,SF,0,0.05,2,45,0.18,0.4,normal
3734,0,daytime,0.05,S0,0,0.05,242,25,0.1,1.0,dos
3735,1769,smtp,0.0,SF,331,0.03,1,167,0.63,0.0,normal
3736,3676,ftp_data,0.0,SF,0,0.1,1,25,0.17,0.0,normal
3737,0,time,0.05,S0,0,0.07,277,19,0.07,1.0,dos
3738,147,other,0.0,SF,105,0.52,1,3,0.01,0.0,normal
3739,44,domain_u,0.0,SF,128,0.02,46,121,0.66,0.0,normal
3740,0,private,0.07,REJ,0,0.09,115,12,0.13,0.0,dos
3741,0,http,0.0,REJ,0,0.04,1,68,0.92,0.0,normal
3742,196,http,0.0,SF,14141,0.0,3,255,1.0,0.0,normal
3743,214,http,0.0,SF,337,0.0,11,255,1.0,0.0,normal
3744,0,http,0.0,REJ,0,0.0,1,201,1.0,0.0,normal
3745,307,http,0.0,SF,2698,0.01,7,247,0.97,0.0,normal
3746,190,http,0.0,SF,244,0.0,27,255,1.0,0.0,normal
3747,14,auth,0.0,SF,41,0.03,1,11,0.05,0.0,normal
3748,321,http,0.0,SF,182,0.0,8,255,1.0,0.0,normal
3749,0,name,0.05,S0,0,0.05,281,24,0.09,1.0,dos
3750,0,name,0.06,S0,0,0.07,203,11,0.04,1.0,dos
3751,833,smtp,0.0,SF,332,0.06,1,164,0.72,0.0,normal
3752,113,other,0.22,SF,0,0.59,9,8,0.03,0.0,normal
3753,286,http,0.0,SF,294,0.0,13,255,1.0,0.0,normal
3754,520,ecr_i,0.0,SF,0,0.0,468,18,1.0,0.0,dos
3755,147,other,0.0,SF,105,0.63,1,1,0.0,0.0,normal
3756,0,private,0.07,S0,0,0.07,88,2,0.01,1.0,dos
3757,7940,ftp_data,0.0,SF,0,0.05,3,76,0.54,0.0,normal
3758,0,Z39_50,0.06,S0,0,0.07,288,20,0.08,1.0,dos
3759,0,private,0.05,S0,0,0.08,196,2,0.01,1.0,dos
3760,0,private,0.0,RSTR,0,0.8,1,1,0.0,0.0,probe
3761,0,private,0.07,S0,0,0.09,198,6,0.02,1.0,dos
3762,0,uucp_path,0.06,REJ,0,0.07,231,5,0.02,0.0,dos
3763,283,http,0.0,SF,6614,0.0,4,255,1.0,0.0,normal
3764,0,http,0.0,REJ,0,0.0,1,69,1.0,0.0,normal
3765,0,private,1.0,REJ,0,1.0,509,1,0.0,0.02,probe
3766,0,ftp_data,0.06,S0,0,0.05,31,46,0.49,1.0,dos
3767,2143,smtp,0.0,SF,331,0.06,1,193,0.77,0.0,normal
3768,0,private,0.0,OTH,0,0.74,1,1,0.01,0.03,probe
3769,0,ftp_data,0.07,S0,0,0.08,272,18,0.07,1.0,dos
3770,42,domain_u,0.0,SF,42,0.0,11,255,1.0,0.0,normal
3771,220,http,0.0,SF,370,0.0,10,255,1.0,0.0,normal
3772,44,domain_u,0.0,SF,70,0.01,145,254,1.0,0.0,normal
3773,0,vmnet,0.07,REJ,0,0.08,208,4,0.02,0.0,dos
3774,2771,ftp_data,0.0,SF,0,0.09,1,38,0.3,0.0,normal
3775,44,domain_u,0.0,SF,128,0.01,18,254,1.0,0.0,normal
3776,223,http,0.0,SF,338,0.0,6,255,1.0,0.0,normal
3777,641,ftp_data,0.0,SF,0,0.05,1,112,0.44,0.01,normal
3778,339,http,0.0,SF,272,0.0,10,255,1.0,0.0,normal
3779,339,http,0.0,SF,255,0.0,24,255,1.0,0.0,normal
3780,182,http,0.0,SF,14650,0.0,7,255,1.0,0.0,normal
3781,0,ldap,0.0,SH,0,0.86,1,1,0.01,0.89,probe
3782,28,private,0.03,SF,0,0.02,96,94,0.37,0.0,dos
3783,1,private,0.07,SF,0,0.06,60,98,0.38,0.0,probe
3784,43,domain_u,0.0,SF,123,0.01,44,254,1.0,0.0,normal
3785,20,ecr_i,0.0,SF,0,0.5,1,1,0.25,0.0,probe
3786,0,private,0.06,S0,0,0.07,141,3,0.01,1.0,dos
3787,8,eco_i,0.0,SF,0,0.0,1,70,1.0,0.0,probe
3788,0,nnsp,0.06,S0,0,0.05,106,17,0.07,1.0,dos
3789,46,domain_u,0.01,SF,82,0.01,184,242,0.95,0.0,normal
3790,0,name,0.07,S0,0,0.05,264,2,0.01,1.0,dos
3791,0,private,0.04,S0,0,0.04,97,25,0.1,1.0,dos
3792,1401,smtp,0.0,SF,332,0.02,1,193,0.82,0.0,normal
3793,294,http,0.0,SF,310,0.0,17,255,1.0,0.0,normal
3794,1,other,0.0,RSTR,0,0.68,2,2,0.01,0.0,probe
3795,215,http,0.0,SF,12008,0.0,1,255,1.0,0.0,normal
3796,0,private,0.06,S0,0,0.06,115,14,0.05,1.0,dos
3797,0,http,0.0,REJ,0,0.0,1,255,1.0,0.0,normal
3798,0,http,0.0,REJ,0,0.0,1,247,1.0,0.0,normal
3799,0,systat,0.06,S0,0,0.07,227,16,0.06,1.0,dos
3800,884,ftp_data,0.0,SF,0,0.03,1,61,0.24,0.0,normal
3801,1316,smtp,0.0,SF,332,0.4,1,181,0.6,0.0,normal
3802,0,private,0.06,S0,0,0.08,136,2,0.01,1.0,dos
3803,0,http,0.0,REJ,0,0.0,1,253,1.0,0.0,normal
3804,230,http,0.0,SF,505,0.0,10,255,1.0,0.0,normal
3805,305,http,0.0,SF,2226,0.0,24,255,1.0,0.0,normal
3806,876,smtp,1.0,SF,332,0.03,2,136,0.46,0.0,normal
3807,298,http,0.0,SF,1971,0.0,45,255,1.0,0.0,normal
3808,0,private,0.07,S0,0,0.07,92,20,0.08,1.0,dos
3809,0,http,0.0,REJ,0,0.0,2,255,1.0,0.0,normal
3810,305,http,0.0,SF,726,0.0,16,255,1.0,0.0,normal
3811,232,http,0.0,SF,2698,0.02,4,230,0.9,0.0,normal
3812,0,private,0.06,S0,0,0.06,299,13,0.05,1.0,dos
3813,0,private,0.0,RSTR,0,0.11,1,1,0.01,0.0,probe
3814,0,private,0.06,S0,0,0.07,102,6,0.02,1.0,dos
3815,279,http,0.0,SF,2518,0.0,7,239,1.0,0.0,normal
3816,0,private,1.0,REJ,0,1.0,255,1,0.0,0.08,probe
3817,0,private,0.06,S0,0,0.06,266,12,0.05,1.0,dos
3818,0,courier,0.06,S0,0,0.07,126,19,0.07,1.0,dos
3819,248,http,0.0,SF,11732,0.0,1,255,1.0,0.0,normal
3820,0,link,0.19,S0,0,0.08,16,9,0.04,1.0,dos
3821,54540,http,0.0,SF,8314,0.0,1,219,1.0,0.0,dos
3822,0,whois,0.06,S0,0,0.07,263,20,0.08,1.0,dos
3823,208,http,0.0,SF,2011,0.0,1,255,1.0,0.0,normal
3824,105,private,0.0,SF,146,0.03,1,58,0.94,0.0,normal
3825,147,other,0.0,SF,105,0.68,1,1,0.0,0.0,normal
3826,20,eco_i,0.0,SF,0,0.76,2,4,0.02,0.03,probe
3827,520,ecr_i,0.0,SF,0,0.0,350,255,1.0,0.0,dos
3828,0,netbios_ns,0.06,S0,0,0.07,225,17,0.07,1.0,dos
3829,0,http,0.0,REJ,0,0.0,1,15,1.0,0.0,normal
3830,382,http,0.0,SF,1864,0.0,3,255,1.0,0.0,normal
3831,8,eco_i,0.0,SF,0,0.0,1,46,1.0,0.0,probe
3832,2693,smtp,0.0,SF,473,0.01,1,7,0.03,0.0,normal
3833,0,private,0.12,S0,0,0.08,48,9,0.04,1.0,dos
3834,0,nntp,0.06,S0,0,0.06,253,25,0.1,1.0,dos
3835,0,uucp,0.06,S0,0,0.06,139,16,0.06,1.0,dos
3836,314,http,0.0,SF,33988,0.0,29,255,1.0,0.0,normal
3837,246,http,0.0,SF,728,0.0,11,255,1.0,0.0,normal
